config,dipole_l,dipole_m,dipole_h,muL
100,2.4285,2.6546,2.8832,2.5626817861317526
101,2.3414,2.517,2.6886,2.414192879240252
102,2.5956,2.8885,3.1906,2.883053831120745
103,2.3543,2.5679,2.7885,2.4519028181907268
104,2.4651,2.7102,2.9602,2.6303887749388135
105,2.5532,2.8477,3.1519,2.8191671428831278
106,2.23,2.3954,2.569,2.268962473133293
107,2.1697,2.3106,2.4616,2.1893613899035436
108,2.4894,2.7561,3.0282,2.687826177001869
109,2.5298,2.7802,3.0359,2.7284237941359706
10,2.4652,2.7134,2.9642,2.6338888129618865
110,2.3052,2.4902,2.6825,2.3717308496165486
111,2.2595,2.4525,2.6602,2.315047252301754
112,2.4315,2.6847,2.9496,2.5886832150611094
113,2.7147,3.073,3.4386,3.209641421126422
114,2.5957,2.9049,3.2259,2.909006820392712
115,2.6063,2.9022,3.2031,2.9044441562222345
116,2.1351,2.2634,2.3972,2.146734421179018
117,2.5237,2.8049,3.0995,2.7554683685577888
118,2.2813,2.4554,2.6318,2.3371935898858816
119,2.4625,2.7076,2.9563,2.626893907687299
11,2.4279,2.6604,2.8994,2.5664741340961257
120,2.5364,2.8241,3.13,2.7829678302240795
121,2.4652,2.7284,3.0022,2.6476333218218757
122,2.5002,2.7717,3.0563,2.708260239566187
123,2.2407,2.4023,2.5662,2.2817809613098947
124,2.5546,2.8629,3.1861,2.841190407981444
125,2.4507,2.6903,2.9415,2.6037737111861587
126,2.5596,2.8542,3.1713,2.828546331998989
127,2.2218,2.3838,2.5542,2.2577681912603578
128,2.3791,2.6129,2.856,2.4990301929208503
129,2.51,2.7815,3.0617,2.7234860513856467
12,2.5261,2.8086,3.0994,2.761325839445016
130,2.6768,3.0082,3.3491,3.0837587612234714
131,2.4944,2.7815,3.0866,2.717202595561522
132,2.4422,2.6573,2.8763,2.572128791487254
133,2.7335,3.1192,3.5279,3.3288969286171644
134,2.177,2.2848,2.3877,2.1935105483004764
135,2.6113,2.9363,3.2739,2.9617601145794916
136,2.4163,2.6359,2.8588,2.5406762554153146
137,2.2785,2.4641,2.6581,2.3375050373915314
138,2.3699,2.591,2.8199,2.4777592293757165
139,2.6121,2.9142,3.2193,2.9234544218030933
13,2.4097,2.6546,2.9148,2.5496447962761115
140,2.4035,2.6171,2.8334,2.5189261592492684
141,2.4555,2.7304,3.0197,2.644711997333462
142,2.387,2.5884,2.7961,2.4877888360126517
143,2.4727,2.7164,2.969,2.6392203503245106
144,2.5348,2.8456,3.1675,2.8131659259069606
145,2.1238,2.2358,2.3523,2.132010826353924
146,2.3306,2.5394,2.7557,2.417194900975061
147,2.5378,2.8163,3.1042,2.7738834769145884
148,2.5703,2.8688,3.177,2.8518172797475936
149,2.2259,2.3675,2.5089,2.258039150676366
14,2.3955,2.6154,2.8397,2.512393270687622
150,2.8084,3.2073,3.6202,3.5120211315976104
151,2.4703,2.741,3.0269,2.6623425919252437
152,2.6241,2.9513,3.2921,2.987317576576749
