config,dipole_l,dipole_m,dipole_h,muL
178,2.4637,2.7285,3.0079,2.646441948564173
188,2.0079,2.0782,2.1519,2.0022891367759144
26,2.2734,2.4301,2.5857,2.3208593668764164
30,2.2294,2.3947,2.5661,2.268423467819736
169,2.4561,2.7059,2.9598,2.6221697306390648
158,2.2293,2.3702,2.5108,2.261950472929325
22,2.3352,2.5402,2.7519,2.421317774673605
15,2.3979,2.6133,2.8399,2.511244613659703
37,2.4769,2.74,3.0171,2.6642392468913085
47,1.8242,1.8357,1.8573,1.822723584372694
7,1.8445,1.8575,1.8803,1.8426444104315225
163,2.3622,2.6026,2.8529,2.4799258352017954
173,1.9802,2.0408,2.1024,1.9731676004306455
46,2.1933,2.3379,2.4876,2.2188985020581726
148,2.6142,2.9269,3.2463,2.9446221902882055
57,2.264,2.4446,2.6359,2.316639756357039
65,2.3023,2.4714,2.6423,2.3616140949293776
44,2.2154,2.3684,2.5254,2.2479055997485426
12,2.0014,2.0772,2.16,1.9948542619858733
121,2.4543,2.7054,2.9622,2.620572365495073
197,2.2476,2.4072,2.5721,2.289327344016184
40,2.3695,2.5814,2.7968,2.471858226492439
60,2.3524,2.5993,2.8593,2.469978120601763
111,2.1589,2.3055,2.4607,2.1774022522342613
155,2.1743,2.3116,2.452,2.1947629532399975
189,2.3242,2.52,2.7209,2.4020710186691554
154,2.0034,2.0893,2.1824,1.9960651240972205
139,2.2304,2.4056,2.5859,2.272805028198153
174,2.2687,2.451,2.6391,2.3239592409879433
106,2.2862,2.4638,2.6444,2.3447649588941433
25,1.951,1.9949,2.0408,1.9445138403652211
141,1.8975,1.9212,1.947,1.8926941332171094
191,2.1115,2.2351,2.3641,2.1185793628648306
76,2.5459,2.8031,3.0627,2.760003305242713
4,2.5109,2.7877,3.0735,2.7311183544323776
198,2.2618,2.4549,2.6568,2.318875838801533
107,2.1427,2.2504,2.359,2.1534992460037183
115,2.1605,2.3292,2.5243,2.181683069732273
187,2.0658,2.1535,2.2451,2.065296996311542
100,2.3729,2.5736,2.7763,2.4694218952370477
42,2.0953,2.2132,2.3386,2.099325923880048
144,2.1384,2.2598,2.3849,2.149935315951694
85,2.3725,2.5997,2.8338,2.485635111346736
195,2.5726,2.8723,3.183,2.857193355623986
58,2.4487,2.685,2.9287,2.598663639666739
200,2.0669,2.1585,2.2526,2.0665013768258023
88,2.1587,2.2874,2.4199,2.17474622300063
116,1.9844,2.0406,2.1014,1.978459588873316
184,2.1507,2.2795,2.4147,2.165151067428717
165,2.2966,2.4623,2.6332,2.3525182593144183
159,2.1228,2.2398,2.3606,2.1313110021472403
175,2.1021,2.2163,2.3373,2.1070425355828255
110,2.0855,2.1959,2.313,2.0877800438565552
117,2.1957,2.3708,2.553,2.2286696436883386
69,2.277,2.4411,2.6057,2.3280554372155695
152,2.3976,2.6446,2.9,2.5353180245517084
92,2.4611,2.7063,2.9558,2.6248883967503738
33,1.9243,1.9627,2.0065,1.9178239681806304
72,2.0186,2.0825,2.1468,2.0143045220613045
91,2.3408,2.5134,2.6939,2.410859384086977
133,2.4011,2.6128,2.8291,2.514000194680208
96,2.3676,2.5912,2.825,2.475883643110223
164,2.0668,2.155,2.2438,2.066401574525663
135,1.8028,1.7856,1.7673,1.8085901313964174
112,2.1877,2.318,2.4513,2.209401335625045
49,2.1197,2.2323,2.3462,2.127448982669898
77,2.2307,2.3891,2.5507,2.2683147154266687
64,2.3139,2.5114,2.7149,2.3893108271006445
146,2.1193,2.2167,2.3205,2.125624553390029
104,2.0784,2.1738,2.2708,2.0794635325515727
134,2.1545,2.3034,2.4598,2.1724966217035875
27,2.5198,2.8027,3.0905,2.7525941733308628
73,2.2943,2.4569,2.6188,2.3490664107635983
28,1.7609,1.7255,1.6918,1.7739746080485297
