config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.239,2.4214,2.6256,2.284020861589154,0,1,1
2,2.5081,2.7753,3.0549,2.715164961172921,0,0,0
3,2.3026,2.4859,2.6735,2.368046020432274,0,0,0
4,2.4629,2.7328,3.0147,2.6509480687724216,0,0,0
5,2.1576,2.2752,2.3922,2.1721479143510773,0,1,1
6,2.0773,2.1735,2.2695,2.0782757836700085,0,0,0
7,2.4527,2.6945,2.9396,2.6099493548895256,2,0,2
8,2.4333,2.6884,2.9511,2.5937062303094227,2,1,3
9,2.5533,2.8642,3.1876,2.8431286878285045,0,0,0
10,2.3301,2.5272,2.728,2.4107137945539194,1,0,1
11,2.4981,2.7613,3.0287,2.696936494120953,1,0,1
12,2.5364,2.8351,3.1536,2.7978356067685244,1,1,2
13,2.4095,2.6417,2.8798,2.540732742820954,0,0,0
14,2.2963,2.4761,2.6573,2.35881985492794,0,1,1
15,2.1758,2.298,2.4242,2.1937914289225904,1,1,2
16,2.2553,2.4318,2.611,2.3051047857855447,0,0,0
17,2.7671,3.0895,3.4204,3.2151413933552795,0,1,1
18,2.2298,2.3774,2.5246,2.264452848452439,0,1,1
19,2.1422,2.2755,2.4157,2.155642179755347,0,0,0
20,2.4707,2.7279,2.9888,2.650601741274348,0,0,0
21,2.4689,2.727,2.9939,2.648118990807125,1,0,1
22,2.3534,2.5683,2.7864,2.452134283429772,1,0,1
23,2.2539,2.4021,2.5518,2.293773660057529,0,0,0
24,2.4784,2.7539,3.0388,2.68058084042222,0,0,0
25,1.9506,1.9913,2.0327,1.944484352507439,0,0,0
26,2.342,2.5465,2.759,2.429847725538675,0,1,1
27,2.2299,2.3664,2.5053,2.2611753540524684,0,0,0
28,2.3578,2.5752,2.8032,2.458413910898505,0,0,0
29,2.3326,2.5294,2.7293,2.41392525393781,0,1,1
30,2.3675,2.5762,2.79,2.4668424496152013,0,0,0
31,2.5099,2.7663,3.0287,2.7063594506280677,1,0,1
32,2.4286,2.666,2.9119,2.5712432136670538,0,0,0
33,2.1937,2.331,2.4686,2.218230140739679,0,1,1
34,2.051,2.129,2.208,2.049022491353765,0,0,0
35,2.3686,2.5738,2.7839,2.466109067595629,1,0,1
36,2.5431,2.8411,3.1461,2.808460493284112,0,0,0
37,2.4921,2.7476,3.0097,2.679460952275525,0,0,0
38,2.372,2.5944,2.8267,2.481146118652392,1,1,2
39,2.1971,2.3708,2.552,2.2300580613333927,0,1,1
40,2.0975,2.2012,2.3061,2.101389826520596,1,0,1
41,2.3388,2.5254,2.7172,2.4161318739719166,0,0,0
42,2.1142,2.2215,2.3348,2.1205599610106134,0,1,1
43,2.2911,2.469,2.6488,2.3512845609846806,0,1,1
44,2.3641,2.588,2.8199,2.4716654886495,1,1,2
45,2.5233,2.8032,3.0945,2.7534406163693137,1,0,1
46,2.2933,2.4735,2.6592,2.354574201454569,0,0,0
47,2.2711,2.4488,2.6286,2.325719430915129,1,1,2
48,2.1517,2.2777,2.4087,2.1660331046660275,0,1,1
49,2.2742,2.4567,2.6471,2.330790605048613,1,1,2
50,2.3239,2.5184,2.722,2.400372517288517,1,0,1
51,2.1667,2.2971,2.431,2.1844980147815027,0,1,1
52,2.378,2.5944,2.8197,2.485406454920557,0,0,0
53,2.2042,2.3865,2.577,2.241179608322556,0,1,1
54,2.1544,2.2705,2.3856,2.1682628198182265,1,0,1
55,2.5075,2.7968,3.1014,2.7405292689909757,0,0,0
56,2.0797,2.1791,2.2817,2.0809786196752644,0,1,1
57,2.3752,2.5768,2.7825,2.4726887821969115,1,0,1
58,2.2664,2.4472,2.6336,2.3204617136665697,2,0,2
59,2.4198,2.6536,2.895,2.5560766918376183,0,0,0
60,2.2336,2.4259,2.6325,2.2812685416737537,0,0,0
61,2.604,2.9355,3.2941,2.962272919220477,0,0,0
62,2.1242,2.2497,2.3862,2.1333968852690384,0,0,0
63,2.3403,2.5359,2.7349,2.423302687298585,0,0,0
64,2.1821,2.3481,2.5227,2.2094158048748955,0,0,0
65,2.3249,2.5294,2.7401,2.4074509704489286,1,0,1
66,2.5459,2.8463,3.1662,2.8153657224011845,0,1,1
67,2.2921,2.4716,2.6546,2.3530243333085687,0,0,0
68,2.2465,2.4202,2.606,2.291809897732697,1,1,2
69,2.3984,2.6105,2.8257,2.5109089326689453,1,0,1
