config,dipole_l,dipole_m,dipole_h,muL
100,2.5107,2.8107,3.128,2.759084120285693
101,2.3207,2.506,2.6933,2.392622574261996
102,2.5208,2.8155,3.1253,2.768245104403352
103,2.7315,3.0828,3.4434,3.223223206714216
104,2.3758,2.5853,2.8014,2.4782143391696647
105,2.6502,2.9536,3.2655,2.986417281094067
106,2.251,2.4168,2.5861,2.2958414567030885
107,2.5754,2.8731,3.1853,2.858484378123582
108,2.4611,2.7467,3.0507,2.664079929135699
109,2.6144,2.9282,3.2502,2.9469064768092212
10,2.5266,2.7929,3.066,2.742208761353994
110,2.3286,2.5276,2.7322,2.4094660992263237
111,2.3908,2.6007,2.8196,2.4981713341441414
112,2.299,2.4801,2.6659,2.3623722757422234
113,2.2416,2.419,2.6124,2.286379369039149
114,2.7196,3.0671,3.4373,3.1989016262080554
115,2.4232,2.6509,2.8835,2.556280602768686
116,2.3807,2.602,2.8294,2.492922737042417
117,2.4955,2.7708,3.0597,2.7055218041706306
118,2.5064,2.7783,3.0579,2.718700931419955
119,2.3997,2.6187,2.8436,2.5171979586447866
11,2.6039,2.9218,3.2508,2.936936321546731
120,2.6489,2.9743,3.3081,3.0247716341053787
121,2.3561,2.5486,2.741,2.442699869548299
122,2.3803,2.5894,2.8063,2.483769938163087
123,2.4162,2.6786,2.9592,2.573548603310796
124,2.219,2.3726,2.5292,2.252581190362743
125,2.3192,2.5441,2.7781,2.410548750407833
126,2.3977,2.6179,2.8431,2.5155077131566754
127,2.362,2.5656,2.7762,2.4559984275394315
128,2.2488,2.4025,2.5563,2.289504657514755
129,2.5241,2.7876,3.0618,2.734727940741846
12,2.3636,2.5897,2.8226,2.472651083153682
130,2.4331,2.6828,2.9428,2.5880692998271475
131,2.2798,2.4494,2.62,2.333661825446477
132,2.3562,2.5764,2.8095,2.4576331392412807
133,2.3368,2.5456,2.7582,2.42608352231468
134,2.4969,2.7634,3.0401,2.698041527445582
135,2.5445,2.8287,3.1246,2.7913722882876435
136,2.3804,2.5881,2.7992,2.483704136337638
137,2.2809,2.4449,2.6098,2.332825081165816
138,2.4366,2.6905,2.9551,2.5968594307119592
139,2.4378,2.6764,2.9237,2.585177028974386
13,2.4295,2.6636,2.904,2.5700790784758385
140,2.4144,2.6346,2.8591,2.5383842143961517
141,2.6767,3.0531,3.4497,3.191037849978113
142,2.3149,2.5196,2.7336,2.393798869837901
143,2.3499,2.5459,2.744,2.436308549076695
144,2.5542,2.8315,3.1184,2.797135632914776
145,2.5903,2.8941,3.2119,2.8916269853960084
146,2.5792,2.8651,3.1619,2.8471546638613043
147,2.2108,2.3745,2.5487,2.2443681316949475
148,2.3876,2.6144,2.8472,2.506312396922616
149,2.4386,2.6603,2.8841,2.5729700389113073
14,2.7997,3.192,3.6064,3.481703528604392
150,2.6269,2.9419,3.2672,2.9694967326620936
151,2.3536,2.5756,2.8053,2.456116646056881
152,2.4303,2.6651,2.9038,2.5721877373077877
153,2.3584,2.5882,2.832,2.4667006726764993
154,2.5083,2.7703,3.0404,2.710053684854888
155,2.4542,2.6973,2.9468,2.6127791780582883
156,2.3778,2.5878,2.8048,2.4811568388507363
157,2.3266,2.5139,2.7038,2.4011578716195845
158,2.5422,2.8366,3.1466,2.8013582702336985
159,2.5589,2.8691,3.1949,2.8509880940718233
15,2.7096,3.0611,3.4284,3.1877151705952094
160,2.3755,2.5682,2.7597,2.467993556061527
161,2.2064,2.3492,2.4939,2.2346090388511897
162,2.2291,2.3811,2.5378,2.2643191724983454
163,2.4704,2.732,3.0052,2.653473415548459
164,2.5381,2.8213,3.1112,2.7807012746515967
165,2.3201,2.521,2.7302,2.398853702216784
166,2.197,2.3455,2.4987,2.2242847744222947
167,2.408,2.6432,2.8873,2.5405046472952697
168,2.5185,2.808,3.1098,2.758175800787132
169,2.4377,2.6468,2.855,2.561708694616832
16,1.9682,2.0192,2.0714,1.961603311601167
170,2.3952,2.6435,2.9059,2.5319261364630985
171,2.3071,2.5034,2.7141,2.3785175255454325
172,2.7201,3.1047,3.5142,3.300559871431624
173,2.3096,2.5172,2.73,2.3888942247596834
174,2.4027,2.6256,2.8521,2.5245767848772673
175,2.3074,2.4874,2.6719,2.3726285286227875
176,2.2141,2.4064,2.6165,2.255624445538657
177,2.3908,2.627,2.8715,2.5173206028300408
178,2.211,2.3491,2.4872,2.239190964864732
179,2.6492,2.9694,3.3001,3.0156662347978695
17,2.3726,2.6052,2.8462,2.489281456734377
180,2.4729,2.7509,3.0405,2.6747258203788036
181,2.4269,2.6821,2.9492,2.5837979609971766
182,2.3953,2.6205,2.8521,2.5156659112802586
183,2.4207,2.647,2.8784,2.55167282543131
184,2.8734,3.3268,3.8037,3.9166782596181364
185,2.4542,2.6735,2.8971,2.591866429417402
186,2.7109,3.0699,3.4446,3.2084354626776244
187,2.4831,2.7436,3.011,2.6716333411511894
188,2.5532,2.8387,3.1361,2.80648721178358
189,2.3863,2.5998,2.8162,2.495641311061444
18,2.1435,2.2647,2.3897,2.1558693372041073
190,2.4188,2.6635,2.927,2.5618259668765804
191,2.6072,2.9131,3.2219,2.9218865674075145
192,2.4819,2.7387,3.0,2.666334606705055
193,2.5085,2.7623,3.0274,2.7007508050406073
194,2.6122,2.9207,3.2362,2.9343034045857372
195,2.2569,2.4371,2.6278,2.3074703515384303
196,2.3821,2.6034,2.8394,2.4933670417049516
197,2.237,2.409,2.5876,2.279953889904622
198,2.5102,2.7554,3.0029,2.695016812816946
199,2.4528,2.7096,2.9751,2.6234126918275416
19,2.814,3.2286,3.6652,3.5939540972819897
1,2.4139,2.6469,2.8862,2.5474250769009226
200,2.4289,2.6546,2.8856,2.562440550358048
20,2.4479,2.7042,2.9691,2.615829784333484
21,2.5829,2.8856,3.1985,2.8781402392075535
22,2.249,2.4198,2.5961,2.2947908105066266
23,2.3867,2.6414,2.9115,2.5245625575200146
24,2.9241,3.3783,3.8563,4.049091775513147
25,2.3249,2.5144,2.7086,2.3997680870596785
26,2.2675,2.4506,2.6389,2.3228170434935222
27,2.2481,2.4228,2.6034,2.2949406239438317
28,2.4491,2.6921,2.9407,2.6055856820635364
29,2.6615,2.97,3.2847,3.013405430335317
2,2.4198,2.6586,2.9083,2.5596435097820813
30,2.3776,2.6034,2.8377,2.491406836118174
31,2.517,2.8025,3.101,2.7506804338205706
32,2.2965,2.4845,2.6785,2.362096483090271
33,2.1984,2.3689,2.5515,2.230463391100017
34,2.4169,2.6227,2.8255,2.5311327273864075
35,2.3509,2.5645,2.7855,2.447256273439336
36,2.2023,2.3513,2.5071,2.2306474727728753
37,2.4756,2.7286,2.9866,2.6532266144291174
38,2.4342,2.6617,2.8926,2.5715446514852203
39,2.4625,2.7043,2.9528,2.6232707463142586
3,2.3422,2.5475,2.7593,2.4308200759282834
40,2.41,2.6305,2.8595,2.5319096916472588
41,2.257,2.4234,2.5967,2.3031163004881217
42,2.2381,2.4026,2.5719,2.2791691657734234
43,2.4088,2.6528,2.909,2.548163179803086
44,2.3857,2.6164,2.8573,2.505800257077873
45,2.5503,2.8339,3.1224,2.800008976217994
46,2.56,2.8505,3.1446,2.824488706002046
47,2.3984,2.6383,2.8899,2.5302513031777925
