config,dipole_l,dipole_m,dipole_h,muL
100,2.3511,2.5472,2.7473,2.4376313392580466
101,2.5685,2.8842,3.2123,2.87529348827913
102,2.6418,2.9617,3.2879,3.0023910444152255
103,2.4489,2.7054,2.9734,2.6170011741572203
104,2.3696,2.5977,2.8346,2.481928053094226
105,2.6207,2.9229,3.2294,2.9372518331991917
106,2.67,3.0151,3.3751,3.102548338501273
107,2.6188,2.941,3.2814,2.969645663315136
108,2.4721,2.7369,3.0155,2.6589778857466055
109,2.5426,2.8311,3.1316,2.7942016406594252
10,2.634,2.9807,3.3506,3.0442479092397323
110,2.6646,3.0219,3.397,3.1211217256651427
111,2.8124,3.2304,3.669,3.6016950477366985
112,2.3685,2.5931,2.8265,2.4780307080149173
113,2.531,2.8035,3.0835,2.756247864642887
114,2.5834,2.8907,3.2134,2.886087522525084
115,2.7856,3.1826,3.5938,3.460043786457827
116,2.2889,2.4738,2.6635,2.3510934338691296
117,2.3793,2.5955,2.8162,2.487774458479722
118,2.7134,3.0811,3.4615,3.2336737932230006
119,2.4852,2.7478,3.022,2.6762801915201124
11,2.543,2.835,3.1375,2.7997149322473467
120,2.546,2.8523,3.1763,2.8242012378585053
121,2.5918,2.9189,3.2634,2.9330349286693176
122,2.6254,2.9604,3.3143,3.0049583683451986
123,2.7443,3.0982,3.4682,3.2561651054966823
124,2.3532,2.56,2.7733,2.4463435146328942
125,2.4446,2.7142,2.9996,2.6227646068848953
126,2.7178,3.0688,3.4346,3.200713323994164
127,2.4122,2.6525,2.9021,2.5504454894348463
128,2.3899,2.6221,2.8608,2.5133771357427177
129,2.493,2.7821,3.0904,2.7172961966341203
12,2.4588,2.673,2.8907,2.593864402628713
130,2.6041,2.9162,3.2406,2.9274383222480305
131,2.3791,2.5999,2.829,2.490017712811513
132,2.4966,2.7854,3.0911,2.7228149392580137
133,2.5855,2.9136,3.2563,2.924084586005251
134,2.3533,2.5678,2.7882,2.4512978553432756
135,2.3066,2.4993,2.699,2.3772474947360966
136,2.5905,2.9077,3.2384,2.9137978448157913
137,2.4136,2.6142,2.8167,2.5230889229576055
138,2.7765,3.1463,3.5232,3.351934184301303
139,2.5496,2.8369,3.1415,2.8029747944656696
13,2.4125,2.632,2.8563,2.5351751352439873
140,2.2447,2.4135,2.593,2.2880880792092837
141,2.4499,2.6862,2.932,2.6000065778782906
142,2.4532,2.6898,2.93,2.605852235332295
143,2.3668,2.5829,2.802,2.471046299609193
144,2.5821,2.8864,3.2112,2.879170282326847
145,2.4038,2.6499,2.9101,2.5424335548416233
146,2.4968,2.7538,3.0198,2.6875691047573866
147,2.4321,2.6761,2.9292,2.5817844505474286
148,2.5778,2.8643,3.1613,2.8458817670482826
149,2.4353,2.6703,2.9133,2.5786646593322544
14,2.7183,3.0718,3.4396,3.2075018470225616
150,2.383,2.6104,2.8489,2.499527422154132
151,2.6478,2.9838,3.3325,3.044460117120531
152,2.3883,2.6065,2.8295,2.501314505133342
153,2.5629,2.8608,3.1699,2.839196258758737
