config,dipole_l,dipole_m,dipole_h,muL
178,2.4908,2.7324,2.974,2.66408971357053
188,2.6499,2.9891,3.3421,3.05478749612315
26,2.3586,2.5694,2.7878,2.4558378583516
30,2.4026,2.6232,2.8495,2.52236451127216
169,2.6088,2.91,3.2156,2.91681559024523
158,2.3155,2.4975,2.6823,2.3841929008566
22,2.2373,2.3806,2.5224,2.27235924805109
15,2.2862,2.4785,2.681,2.3500611161869
37,2.6332,2.939,3.256,2.96363654958531
47,2.4064,2.6319,2.8605,2.53170926436308
7,2.3898,2.6132,2.8422,2.50694114740523
163,2.6154,2.9362,3.2635,2.96065118416337
173,2.6854,3.0519,3.4429,3.18413959491335
46,2.5522,2.8216,3.0958,2.78423120033632
148,2.6486,2.9801,3.3241,3.03680051031236
57,2.4939,2.745,2.9962,2.67830433517818
65,2.2506,2.3948,2.5403,2.2884960504106
44,2.2988,2.4723,2.6492,2.35891683745396
12,2.2824,2.4627,2.6497,2.34053517095667
121,2.3844,2.6282,2.884,2.51341237330718
197,2.5315,2.8182,3.1252,2.77384212914716
40,2.4048,2.6337,2.8738,2.5307352353796
60,2.3674,2.579,2.7976,2.46825546298024
111,2.479,2.7319,3,2.65650846786892
155,2.2649,2.4424,2.624,2.31748783951583
189,2.3127,2.5172,2.7353,2.3901027865327
154,2.4285,2.6664,2.9084,2.5722657795882
139,2.0657,2.1368,2.2059,2.06565214162012
174,2.5136,2.7841,3.062,2.72783838119367
106,2.4224,2.6569,2.8941,2.56110771385949
25,2.4015,2.6195,2.8435,2.51889221157882
141,2.2786,2.4499,2.624,2.33258555872238
191,2.4098,2.6367,2.8682,2.53721511542335
76,2.5233,2.8024,3.0954,2.75216234521936
4,2.5385,2.8268,3.1256,2.78772313236089
198,2.5191,2.7651,3.0096,2.70837334500662
107,2.654,2.9842,3.3248,3.04300368526596
115,2.4888,2.7571,3.0333,2.68835550372401
187,2.5027,2.7891,3.0917,2.72939528809919
100,2.6851,3.0218,3.3783,3.11190008519221
42,2.2749,2.4517,2.6339,2.32974389964232
144,2.5286,2.8437,3.1835,2.80828143552495
85,2.2987,2.4767,2.6593,2.36061300004622
195,2.6397,2.9527,3.2687,2.98609205710218
58,2.482,2.7774,3.0929,2.7076298776319
200,2.5981,2.9024,3.2212,2.90492386679339
