config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.186,2.3182,2.4499,2.20805787706097,1,1,2
2,2.3666,2.5858,2.8145,2.47171136026956,0,1,1
3,2.4414,2.6894,2.9476,2.59844076622149,0,1,1
4,2.5385,2.8268,3.1256,2.78772313236089,1,0,1
5,2.4305,2.6676,2.9051,2.57500741105025,1,0,1
6,2.3172,2.5069,2.7075,2.3889397176502,1,1,2
7,2.3898,2.6132,2.8422,2.50694114740523,0,1,1
8,2.4429,2.6826,2.9271,2.59397208295188,1,0,1
9,2.4333,2.6764,2.926,2.58313225337251,1,0,1
10,2.3991,2.6226,2.8504,2.51997668448268,1,0,1
11,2.5922,2.9117,3.2412,2.9203944672677,0,1,1
12,2.2824,2.4627,2.6497,2.34053517095667,0,1,1
13,2.3783,2.6148,2.8572,2.5004622425846,1,1,2
14,2.2374,2.4108,2.5906,2.2809300736925,0,0,0
15,2.2862,2.4785,2.681,2.3500611161869,1,1,2
16,2.4786,2.7351,2.9948,2.6614246378128,0,1,1
17,2.4261,2.665,2.9164,2.56832717975032,1,1,2
18,2.6708,3.0197,3.3869,3.11333232805241,1,1,2
19,2.5646,2.8607,3.1642,2.83943752299797,1,1,2
20,2.4999,2.7675,3.0412,2.70427922198593,2,1,3
21,2.4981,2.7794,3.0756,2.71633671382496,1,0,1
22,2.2373,2.3806,2.5224,2.27235924805109,0,1,1
23,2.2516,2.4241,2.6107,2.29757017855092,0,1,1
24,2.4201,2.6479,2.891,2.55033350661096,0,1,1
25,2.4015,2.6195,2.8435,2.51889221157882,1,1,2
26,2.3586,2.5694,2.7878,2.4558378583516,0,0,0
27,2.4471,2.7156,2.998,2.62570230336364,0,0,0
28,2.3566,2.5532,2.7544,2.4450347891988,1,0,1
29,2.6149,2.9263,3.2516,2.94387407914072,1,0,1
30,2.4026,2.6232,2.8495,2.52236451127216,1,1,2
31,2.2758,2.4612,2.6549,2.33396520066376,0,1,1
32,2.546,2.8202,3.1045,2.78065647325151,1,1,2
33,2.4689,2.7396,3.0163,2.6616532328964,0,0,0
34,2.1761,2.3402,2.5222,2.20080137124305,0,1,1
35,2.3634,2.5698,2.7819,2.45981544436606,2,0,2
36,2.4379,2.6982,2.975,2.60374158937963,0,0,0
37,2.6332,2.939,3.256,2.96363654958531,2,0,2
38,2.3004,2.4926,2.6925,2.36883928258414,2,0,2
