config,dipole_l,dipole_m,dipole_h,muL
178,2.3475,2.5536,2.7611,2.439173778154135
188,2.2481,2.4172,2.5902,2.2932811222694105
26,2.4376,2.6764,2.9256,2.584789098180727
30,2.2603,2.4272,2.6012,2.307390269532747
169,2.1826,2.307,2.4316,2.202463288342608
158,2.2263,2.3654,2.5006,2.2580747079946506
22,2.2888,2.4678,2.6507,2.3485432947481693
15,2.376,2.5938,2.8169,2.484255880163977
37,2.3705,2.5601,2.7481,2.459549486021903
47,2.2375,2.3858,2.5337,2.2740299805479327
7,2.2085,2.3525,2.4964,2.237630557252809
163,2.1045,2.2059,2.3099,2.109225976168992
173,2.2238,2.3812,2.5423,2.25945667252576
46,2.6045,2.9051,3.2079,2.909045491626511
148,2.5564,2.8398,3.1331,2.808678555552081
57,2.301,2.4843,2.6731,2.3658163628459423
65,2.1864,2.3145,2.4439,2.207567560836188
44,2.1531,2.2791,2.4071,2.167863497771449
12,2.5556,2.8289,3.1069,2.7943666733315156
121,2.1748,2.3188,2.4654,2.1966248924909078
197,2.0926,2.1942,2.2979,2.095703278579217
40,2.3445,2.5579,2.7806,2.4382010512996346
60,2.2604,2.4268,2.5954,2.307962507942744
111,2.3598,2.5629,2.7676,2.4536652062858737
155,2.3519,2.5532,2.7554,2.442242215361538
189,2.3954,2.6187,2.8455,2.5148964706155743
154,2.3471,2.5624,2.794,2.441682990250495
139,2.3247,2.5191,2.7186,2.401991147992889
174,2.225,2.3815,2.5405,2.260811725012354
106,2.2321,2.3874,2.542,2.269523170264879
25,2.6338,2.9701,3.3201,3.0212264367477064
141,2.526,2.813,3.1141,2.7663530723603382
191,2.3131,2.5058,2.7027,2.3861373382280977
76,2.4969,2.7507,3.0184,2.6835792737367297
4,2.2259,2.3803,2.5369,2.2613558673303884
198,2.3076,2.5118,2.7258,2.3837891859398264
107,2.3887,2.6286,2.877,2.5171420006492573
115,2.4499,2.699,2.9569,2.6118626680983184
187,2.2512,2.4294,2.6227,2.298921205927379
100,2.4599,2.7119,2.9753,2.6285959087258033
42,2.5424,2.8246,3.1221,2.7851734711862663
144,2.3351,2.5199,2.7071,2.4108408539727315
85,2.4764,2.7327,3.0034,2.656348652673256
195,2.5768,2.8636,3.1604,2.8447957427284227
58,2.272,2.4546,2.6437,2.328207159063704
200,2.3998,2.6513,2.9149,2.541462548902259
88,2.1915,2.3444,2.5034,2.2184304108166795
116,2.4864,2.7558,3.038,2.685311234171955
184,2.3281,2.5371,2.7561,2.4135608189675213
165,2.2725,2.4468,2.6261,2.3257716177387473
159,2.4204,2.649,2.8805,2.5534763947037296
175,2.206,2.3637,2.5301,2.237092121932015
110,2.349,2.547,2.7495,2.435899163210503
117,2.7081,3.0588,3.4221,3.181798597313236
69,2.3482,2.5596,2.7778,2.4423877946165167
152,2.4034,2.661,2.9329,2.5513550044906723
92,2.0054,2.0653,2.1246,2.0004855191278157
33,2.2194,2.3943,2.5772,2.258472983092145
72,2.5554,2.8334,3.1139,2.8004456966516913
91,2.5387,2.8221,3.112,2.781898019384224
133,2.4193,2.657,2.9014,2.5587411426670297
96,2.3226,2.5226,2.7297,2.401864703011634
164,2.3381,2.5209,2.7032,2.413981416482834
135,2.3847,2.5991,2.8205,2.49341498277323
112,2.596,2.9412,3.3047,2.973484650039072
49,2.4367,2.6637,2.8899,2.5749789025186396
77,2.4907,2.7556,3.0258,2.6877772665920916
64,2.2926,2.4682,2.6501,2.3515707056224726
146,2.51,2.7599,3.0128,2.699723461744061
104,2.1572,2.2813,2.4081,2.1723731547963405
134,2.3888,2.6285,2.8817,2.516255946521087
27,2.356,2.5903,2.8397,2.4661678392447595
73,2.2052,2.3454,2.4893,2.232374047984053
28,2.5776,2.8679,3.1685,2.8511084977057037
78,2.7421,3.1304,3.5379,3.350687029107941
105,2.5154,2.794,3.0846,2.739758449102695
29,2.4579,2.6999,2.9469,2.61721792491041
101,2.2878,2.4544,2.6246,2.342120431239341
102,2.3425,2.5464,2.7563,2.430490849303695
38,2.755,3.0899,3.4366,3.2255332267062955
186,2.2902,2.4712,2.6548,2.3513791679104328
1,2.5027,2.7664,3.0381,2.703753463894804
143,2.4586,2.7486,3.0516,2.6659418379509536
177,2.1723,2.295,2.4178,2.1900611840899873
123,2.249,2.423,2.6027,2.2958626835899283
132,2.3601,2.5841,2.8219,2.4652585073104514
68,2.1225,2.2461,2.3706,2.1316477257878255
130,2.321,2.5142,2.7179,2.395702944732241
182,2.061,2.1504,2.2422,2.0599088250774846
161,2.3927,2.6133,2.8434,2.5082190227112187
181,2.2272,2.3951,2.5704,2.266302555043068
56,2.273,2.4554,2.6481,2.3288849658184683
3,2.2508,2.4417,2.6437,2.303463371686258
74,2.2641,2.448,2.6374,2.318726183987773
151,2.3138,2.5058,2.7039,2.386408733919828
128,2.3917,2.6252,2.872,2.5156770931883425
118,2.5382,2.8418,3.1583,2.8081542355822835
125,2.5033,2.7495,2.997,2.686398115970908
153,2.2859,2.4789,2.6811,2.350124207719343
79,2.7302,3.0808,3.4381,3.2179804745855534
67,2.4345,2.6942,2.9648,2.5991470826979572
89,2.4622,2.7103,2.9626,2.6292540523236996
80,2.2307,2.3959,2.5675,2.269979521524353
142,2.5732,2.8882,3.2264,2.8816836081238764
31,2.5176,2.7794,3.0469,2.7237743032194786
129,2.2734,2.4465,2.6298,2.3257397577603425
93,2.616,2.925,3.242,2.941293266460458
6,2.4426,2.7088,2.9871,2.6170581526021137
113,2.3348,2.5402,2.7531,2.420881891970786
20,2.3004,2.4729,2.656,2.3594632842685415
172,2.3085,2.496,2.6948,2.3765637931244608
140,2.3419,2.5688,2.8113,2.441808403826682
99,2.2903,2.4881,2.694,2.3581827547249667
62,2.5396,2.8065,3.0795,2.7622599176494034
83,2.0333,2.1222,2.22,2.029126642703357
19,2.1962,2.3352,2.4744,2.221608279321525
59,2.2336,2.3982,2.5642,2.2739873718806023
54,2.0177,2.1128,2.2232,2.0115490614641565
149,2.2863,2.4426,2.5997,2.3364832430112754
103,2.0844,2.197,2.3197,2.0865286040308715
126,2.3783,2.6033,2.8365,2.491860716956288
39,2.1887,2.3253,2.4685,2.211559243004206
50,2.4803,2.7482,3.0384,2.6731917734309385
120,2.5355,2.8083,3.0871,2.76351442440041
114,2.3472,2.5671,2.7955,2.445939952827531
17,2.2193,2.3672,2.5184,2.2513878835450756
21,2.1274,2.2363,2.3455,2.136055743891155
10,2.6114,2.9239,3.2525,2.9401553477697435
196,2.6446,2.9434,3.2468,2.969243634904438
176,2.4162,2.654,2.9082,2.5528149517872016
156,2.2006,2.3485,2.5031,2.228334771049697
23,2.4647,2.7083,2.9605,2.6278040234266116
160,2.1137,2.2207,2.328,2.1201519670493165
90,2.1443,2.2809,2.4255,2.1584910284909684
171,2.3608,2.5615,2.7723,2.4521241355670154
43,2.5155,2.7941,3.0843,2.739957088516503
41,2.4314,2.6984,2.9774,2.6012736662276637
124,2.1357,2.2545,2.3761,2.146541789915206
183,2.3004,2.4825,2.6714,2.36430897094547
45,2.2609,2.4311,2.6056,2.3096925605799963
190,2.3052,2.496,2.6944,2.374426177189693
157,2.3925,2.6348,2.8902,2.523543828254505
137,2.1031,2.2147,2.3246,2.108513650289785
2,2.5569,2.8529,3.1609,2.8269545084599703
66,2.5789,2.8875,3.2069,2.88095760743537
98,2.4892,2.7273,2.968,2.657944586553329
108,2.3512,2.5855,2.8338,2.459669077188391
