config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
0,0.0,0.0,0.0,1.856,,,
0,0.0,0.0,0.0,1.856,,,
0,0.0,0.0,0.0,1.856,,,
0,0.0,0.0,0.0,1.856,,,
0,0.0,0.0,0.0,1.856,,,
0,0.0,0.0,0.0,1.856,,,
1,1.853,1.8555,1.8579,1.85237230961194,0.0,0.0,0.0
2,1.8551,1.8582,1.8613,1.85429187732283,0.0,0.0,0.0
3,1.8509,1.8527,1.8544,1.85045235405432,0.0,0.0,0.0
4,1.7806,1.7547,1.7295,1.78953596607667,0.0,0.0,0.0
5,1.8286,1.8212,1.8138,1.83073954315098,0.0,0.0,0.0
6,1.8971,1.9203,1.9454,1.89236662492292,0.0,0.0,0.0
7,1.9159,1.9433,1.9705,1.91067552701885,0.0,0.0,0.0
8,1.8448,1.8437,1.8426,1.8450989650997,0.0,0.0,0.0
9,1.8582,1.8626,1.867,1.85706773700863,0.0,0.0,0.0
10,1.8455,1.8447,1.844,1.84573403916583,0.0,0.0,0.0
11,1.8479,1.8484,1.8489,1.84776571700972,0.0,0.0,0.0
12,1.8362,1.832,1.8279,1.83739856493315,0.0,0.0,0.0
13,1.8559,1.8594,1.8629,1.85499055656215,0.0,0.0,0.0
14,1.9419,1.9804,2.0193,1.93568572380356,0.0,0.0,0.0
15,1.8525,1.8546,1.8568,1.8519633030647,0.0,0.0,0.0
17,1.8456,1.8449,1.8442,1.84578966663529,0.0,0.0,0.0
18,1.8478,1.8485,1.8494,1.84764599419908,0.0,0.0,0.0
19,1.8892,1.9066,1.9245,1.8853856882846,0.0,0.0,0.0
20,1.8366,1.8326,1.8285,1.83775332885878,0.0,0.0,0.0
21,1.8633,1.87,1.8767,1.86161264594661,0.0,0.0,0.0
22,1.8595,1.8656,1.8722,1.8580177239697,0.0,0.0,0.0
23,1.8482,1.8487,1.8492,1.84806589826503,0.0,0.0,0.0
24,1.8472,1.8477,1.8482,1.84706529408069,0.0,0.0,0.0
25,1.8517,1.8536,1.8555,1.85119759913915,0.0,0.0,0.0
26,2.0584,2.1416,2.2249,2.05708787462161,1.0,0.0,1.0
27,1.8368,1.8329,1.8291,1.8379117737084,0.0,0.0,0.0
28,1.9062,1.9308,1.9557,1.90121808098337,0.0,0.0,0.0
29,1.8388,1.8357,1.8325,1.83969335727027,0.0,0.0,0.0
30,1.8599,1.8652,1.8704,1.85857522870757,0.0,0.0,0.0
31,1.836,1.8318,1.8277,1.83719959290649,0.0,0.0,0.0
32,1.8526,1.8547,1.8569,1.85206354804778,0.0,0.0,0.0
33,1.8295,1.8225,1.8154,1.83154813100917,0.0,0.0,0.0
34,1.8473,1.8476,1.848,1.84723632225051,0.0,0.0,0.0
35,1.8534,1.8562,1.8589,1.85269447867392,0.0,0.0,0.0
36,1.8461,1.8457,1.8453,1.84620817876982,0.0,0.0,0.0
37,1.9617,2.0113,2.0637,1.95502558682015,0.0,0.0,0.0
38,1.8582,1.8629,1.8676,1.85699009657963,0.0,0.0,0.0
39,1.8583,1.8629,1.8676,1.85713280363823,0.0,0.0,0.0
