config,dipole_l,dipole_m,dipole_h,muL
178,2.3145,2.4973,2.6809,2.383601151197957
188,2.5834,2.8966,3.2235,2.895581395346949
26,2.2205,2.3931,2.5771,2.258822837675195
30,2.4351,2.665,2.8985,2.5747713009779543
169,2.3061,2.4791,2.6506,2.368386969055157
158,2.3991,2.6325,2.8729,2.527002838164622
22,2.4919,2.7562,3.0348,2.687628730293506
15,2.656,2.964,3.2792,3.0037830472980387
37,2.2583,2.4257,2.5968,2.305500878106491
47,2.3527,2.5472,2.7454,2.438842504243797
7,2.3975,2.6196,2.8471,2.5165632427734335
163,2.3667,2.5779,2.7912,2.467878667074148
173,2.6217,2.9289,3.247,2.947543441958529
46,2.4827,2.734,2.9897,2.661804973350976
148,2.4253,2.6703,2.9224,2.573328317626314
57,2.4895,2.7511,3.0233,2.6816630592123976
65,2.4452,2.6896,2.9476,2.60002159114924
44,2.3357,2.5435,2.7596,2.423307673689122
12,2.4305,2.6542,2.8836,2.562938055004496
121,2.5074,2.7457,2.9853,2.6838987094787825
197,2.2555,2.4251,2.6005,2.3025031200979096
40,2.3033,2.5014,2.7073,2.3754224115472957
60,2.3656,2.6002,2.8476,2.4801593536153996
111,2.4398,2.6769,2.9236,2.586526637433304
155,2.3888,2.6053,2.8299,2.5002351276009995
189,2.479,2.7414,3.0126,2.667360446285368
154,2.416,2.6521,2.895,2.552781536363864
139,2.3174,2.5224,2.7344,2.3976365293258537
174,2.45,2.6926,2.94,2.6066233306867033
106,2.4825,2.7618,3.0548,2.69042577563802
25,2.3702,2.6076,2.8583,2.488464213566507
141,2.124,2.2253,2.3253,2.131697030958154
191,2.0886,2.2035,2.3281,2.0914307653512276
76,2.477,2.7317,2.9874,2.6575806244641798
4,2.23,2.3795,2.5386,2.264166019854442
198,2.3113,2.5112,2.7163,2.387229714842298
107,2.4053,2.6243,2.8511,2.52449483900202
115,2.4349,2.68,2.9319,2.5871203016884574
187,2.4579,2.7043,2.9543,2.6215840237616406
100,2.3968,2.6312,2.8782,2.523594718422043
42,2.2588,2.4421,2.6335,2.3113563053531
144,2.1329,2.242,2.351,2.1424355060601665
85,2.3579,2.5792,2.8093,2.461350564011569
195,2.2923,2.5001,2.7155,2.365558801601015
58,2.4699,2.7315,3.0096,2.651988027303669
200,2.3603,2.5859,2.8255,2.4665477524578816
88,2.2866,2.4457,2.6,2.3381063126897272
116,2.3041,2.4865,2.6682,2.37017662780774
184,2.4642,2.7063,2.9536,2.626195786577695
165,2.1983,2.344,2.493,2.225356958655359
159,2.5639,2.8455,3.1292,2.818195246342971
175,2.2579,2.4356,2.6191,2.308441252121521
110,2.59,2.9088,3.2419,2.915675280034901
117,2.4545,2.6989,2.9497,2.6144161998189404
69,2.0554,2.134,2.2118,2.0540085003196142
152,2.5393,2.8311,3.1322,2.793787834628774
92,2.3793,2.6014,2.8307,2.4913797569546605
33,2.5588,2.8479,3.1446,2.820412865835946
72,2.5801,2.8789,3.1884,2.8676972645287555
91,2.1619,2.2977,2.4423,2.179295216832073
133,2.4623,2.721,2.9859,2.6395097215325047
96,2.7152,3.0604,3.4236,3.1834943866123386
164,2.6749,3.03,3.4052,3.1354271269214404
135,2.5663,2.871,3.1887,2.8546416192928343
112,2.6747,3.006,3.353,3.0814180239320237
49,2.3533,2.5531,2.7654,2.441308506796612
77,2.4992,2.7734,3.0574,2.7103218412024157
64,2.2318,2.3937,2.56,2.270583525435455
146,2.4105,2.6434,2.8805,2.5429687749328407
104,2.4713,2.7356,3.0187,2.6565089569639846
134,2.2943,2.4762,2.6615,2.356905520267699
27,2.3953,2.6164,2.8453,2.5124176331841315
73,2.3321,2.5275,2.7304,2.4118131251263213
28,2.4534,2.6942,2.9424,2.6093601164678772
78,2.6757,3.0089,3.3516,3.085631035475053
105,2.0174,2.089,2.1636,2.012528898194012
29,2.2795,2.4463,2.6129,2.332308316121379
101,2.3183,2.5265,2.7483,2.399471320806909
102,2.3169,2.526,2.7537,2.3972828892233853
38,2.2973,2.5032,2.7177,2.371147874148515
186,2.2607,2.4486,2.6435,2.3156843012132846
1,2.5269,2.83,3.1441,2.7896246854803497
143,2.0524,2.1106,2.1638,2.0520130029269525
177,2.1943,2.3501,2.5134,2.2223781769728377
123,2.3082,2.4948,2.689,2.3763037191658714
132,2.5605,2.8635,3.1827,2.8426662193479193
68,2.3363,2.5453,2.7625,2.4248097091185805
130,2.6208,2.9437,3.278,2.9737021548879214
182,2.5249,2.8158,3.1202,2.769803678421734
161,2.4076,2.6393,2.8803,2.5371171682297518
181,2.2608,2.4331,2.6132,2.30987858494585
56,2.3316,2.5165,2.7072,2.405861725943094
3,2.3837,2.6141,2.8605,2.5018062934088774
74,2.4654,2.7007,2.9404,2.6216109072223825
151,2.3709,2.5777,2.7866,2.4706597337708893
128,2.0961,2.2007,2.3078,2.0998018050513108
118,2.2892,2.4443,2.5975,2.3396932489454616
125,2.582,2.8647,3.1533,2.8470661534027037
153,2.1469,2.2764,2.4089,2.1609534614328356
79,2.4115,2.6388,2.8685,2.5402429193762845
67,2.4096,2.6557,2.9139,2.551048468835037
89,2.4201,2.6432,2.8692,2.548669791624337
80,2.3795,2.5715,2.7658,2.472504080889341
142,2.3649,2.5756,2.7896,2.464941683604617
31,2.4748,2.7313,2.9946,2.655371685026875
129,2.1251,2.2247,2.3234,2.1327442781158767
93,2.161,2.276,2.3908,2.1756750563920493
6,2.4017,2.6258,2.8574,2.5234459154105497
113,2.3308,2.5145,2.7013,2.404627228286673
20,2.4591,2.6941,2.9369,2.6119872873040952
172,2.4003,2.6411,2.8911,2.5340741425123547
140,2.6853,3.0416,3.4077,3.1533571005882135
99,2.4915,2.7429,2.9987,2.6745656315942656
62,2.3587,2.5752,2.8054,2.4585384102553034
83,2.3332,2.5131,2.6914,2.4061352042697934
19,2.4028,2.6427,2.8916,2.5369213455465984
59,2.3194,2.5447,2.7962,2.408214992450152
54,2.0426,2.132,2.2258,2.039360157098623
149,2.3664,2.5898,2.8209,2.474534059133676
103,2.2076,2.3636,2.5264,2.2388244350858195
126,2.2288,2.4025,2.5922,2.2690645661423807
39,2.4864,2.7495,3.0276,2.678097873299681
50,1.9617,2.0239,2.0959,1.9537412817952178
120,2.4021,2.6401,2.8865,2.534537445543924
114,2.5077,2.7839,3.0814,2.7240313905509845
17,2.2666,2.4328,2.6049,2.3151603399841307
21,2.5224,2.8048,3.0932,2.7558049814530796
10,2.5442,2.8275,3.118,2.790102897380504
196,2.2264,2.3737,2.5243,2.259853088232114
176,2.6609,2.9812,3.3168,3.035966881216194
156,2.4668,2.7056,2.9457,2.627340391814991
23,2.2432,2.405,2.5734,2.2844368386557576
160,2.0834,2.1731,2.2642,2.084995253407006
90,2.2467,2.4448,2.655,2.300619626056057
171,2.4198,2.6385,2.8587,2.5450382882283726
43,2.1591,2.2778,2.3973,2.173932290086883
41,1.9515,1.9984,2.0481,1.9446351570672356
124,2.4386,2.6801,2.9341,2.588230092404388
183,2.1077,2.2086,2.3109,2.1128706936843806
45,2.2103,2.3837,2.5741,2.2456246470930266
190,2.5556,2.8216,3.1076,2.7835832601593493
157,2.2044,2.3439,2.4894,2.2310327669744705
137,2.2894,2.4887,2.7002,2.357075458658912
2,2.1234,2.2485,2.3795,2.1326331383647954
66,2.5672,2.8442,3.1365,2.8160196865759772
98,2.3378,2.5459,2.7622,2.426296961943378
108,2.6417,2.9654,3.3013,3.010053395679344
168,2.8404,3.2448,3.6691,3.60648750721763
162,2.4459,2.7007,2.9751,2.6096950939707377
185,2.2589,2.4305,2.6061,2.3077220515619925
179,2.2492,2.4136,2.5755,2.293651322255176
24,2.0506,2.1415,2.2372,2.0482618210563195
122,2.6019,2.9206,3.2528,2.9351154625746023
61,2.5673,2.8362,3.1115,2.8059067496336936
194,2.3943,2.6491,2.9138,2.536615121470567
193,2.3953,2.6541,2.9302,2.5400302276115334
136,2.5307,2.8013,3.0782,2.7535805767997092
82,2.3881,2.5922,2.7958,2.4920424000446433
75,2.3429,2.5615,2.7917,2.438780969274437
48,2.4725,2.7229,2.9809,2.6457506502631585
14,1.9702,2.0201,2.0714,1.96389818838572
51,2.3068,2.493,2.6788,2.375440059890373
147,2.3119,2.4981,2.6898,2.3811965959871295
16,2.3116,2.5196,2.7364,2.3911979070817386
8,2.3884,2.6102,2.8406,2.503364296485822
81,2.2933,2.4973,2.7112,2.364738643512442
52,2.4803,2.7558,3.047,2.682526734140323
166,2.2522,2.4303,2.6169,2.3009946056774253
138,2.512,2.7836,3.0639,2.7265937590589004
5,2.3068,2.5089,2.7286,2.3804762319413
119,2.5008,2.8125,3.1464,2.758257123579314
13,2.4225,2.6642,2.9111,2.5668562256138228
180,2.6047,2.9126,3.2321,2.921379234924519
97,2.1764,2.3203,2.471,2.1982085803010984
170,2.2209,2.3729,2.5279,2.254474291756312
109,2.462,2.7354,3.0314,2.651617641027921
18,2.4909,2.7725,3.0639,2.7063945796806195
9,2.0575,2.1694,2.2871,2.0555827087067584
86,2.2256,2.3788,2.5354,2.2605181803121868
55,2.1865,2.3271,2.4705,2.2100581521174214
34,2.5647,2.8813,3.2255,2.8700952120029113
199,2.5154,2.7716,3.0285,2.7147868975328486
63,2.2991,2.4931,2.6946,2.3680209145333326
87,2.3824,2.6045,2.837,2.4950702298767196
36,2.3501,2.5497,2.7543,2.438197400470297
11,2.4005,2.625,2.8604,2.5215205280412416
127,2.5144,2.7897,3.0783,2.734070412180319
95,2.3016,2.5422,2.796,2.3941743992420847
70,2.388,2.6134,2.844,2.5059857280707245
94,2.3521,2.5742,2.8023,2.4544201915577437
150,2.2269,2.3878,2.5538,2.26413458090393
32,2.3044,2.4852,2.6721,2.3689318679042026
192,2.1134,2.2382,2.3675,2.1209217397501456
131,2.3314,2.5261,2.7267,2.410774678412053
145,2.6676,3.0168,3.393,3.110806084645906
35,2.2504,2.4127,2.5767,2.294131660755638
71,2.3003,2.4986,2.704,2.371687454176431
167,2.0003,2.0733,2.1529,1.9939102725993318
84,2.345,2.5489,2.7572,2.4340668369938494
53,2.3101,2.5325,2.7745,2.395013900727661
