config,dipole_l,dipole_m,dipole_h,muL
178,1.9473,1.9868,2.0261,1.9411974048029021
188,1.9525,1.9933,2.0332,1.9466308880022132
26,1.8745,1.8858,1.8972,1.8718081403858742
30,1.8513,1.8532,1.8551,1.8507966792227186
169,1.8513,1.853,1.8547,1.8508497693504784
158,1.8407,1.8383,1.8359,1.8413631152298369
22,1.8484,1.8492,1.8502,1.8482195708366707
15,1.8474,1.8477,1.848,1.8473192684612247
37,1.839,1.8359,1.8328,1.8398621429998006
47,1.9134,1.9405,1.9677,1.908108397409002
7,1.9449,1.9844,2.0241,1.938645155202463
163,1.8309,1.825,1.8193,1.8326292998764524
173,1.8665,1.8745,1.8825,1.8645132721672268
46,1.8342,1.8291,1.824,1.8356443415566246
148,1.9056,1.9292,1.9531,1.9008105860536981
57,1.8441,1.843,1.8419,1.844399893748146
65,1.9878,2.0428,2.0974,1.98203500719463
44,1.8485,1.8489,1.8494,1.8484098596918943
12,1.84,1.8377,1.8355,1.8406551501889854
121,1.8461,1.8471,1.8487,1.8459324505937038
197,1.8423,1.8403,1.8384,1.8428664561969441
40,1.8539,1.8571,1.8604,1.8530776602869443
60,1.8496,1.8508,1.8519,1.8493099604109424
111,1.9013,1.9247,1.9491,1.8965201235244775
155,1.8578,1.8621,1.8665,1.8567078117743243
189,1.8921,1.9103,1.9286,1.8881122862492548
154,1.8554,1.8593,1.8633,1.854400262112678
139,1.85,1.8514,1.8527,1.8496571862793014
174,1.87,1.8824,1.8965,1.8672204734598072
106,1.8522,1.8548,1.8576,1.8515469706004164
25,1.9484,1.9905,2.0335,1.9419629602139026
141,1.8424,1.8406,1.8389,1.8429114576627872
191,1.8386,1.8353,1.832,1.8395191320988933
76,1.8371,1.8332,1.8293,1.8381924952101176
4,1.8444,1.8434,1.8424,1.8446723017096436
198,1.8659,1.8735,1.8813,1.864039345951799
107,1.8422,1.8404,1.8385,1.8427247758597702
115,1.8669,1.875,1.8832,1.864907761991006
187,1.807,1.7911,1.7752,1.8119577640936442
100,1.8325,1.8266,1.8207,1.834181329005398
42,1.8543,1.8572,1.8601,1.8535413859339132
144,1.8495,1.8507,1.8518,1.8492098213393122
85,1.9692,2.0212,2.0749,1.962568661089288
195,1.9015,1.9234,1.9454,1.8969313506832084
58,2.0756,2.1611,2.2465,2.0762451232720904
200,2.0546,2.1268,2.1985,2.0532110826394327
88,1.8752,1.888,1.8992,1.8726038204613533
116,2.0255,2.0933,2.16,2.0217523759045166
184,1.8896,1.9066,1.9237,1.8858294285897303
165,1.8424,1.8411,1.8399,1.8427744714471634
159,1.8505,1.8521,1.8536,1.8501047677267037
175,1.8471,1.8472,1.8474,1.8470901592374913
110,1.8618,1.8679,1.874,1.8602537417788165
117,1.8262,1.819,1.8124,1.828415077004474
69,1.8429,1.8413,1.8396,1.8433685623244371
152,1.8284,1.8211,1.8138,1.8305126308115525
92,1.8521,1.8542,1.8563,1.851545597376151
33,1.8442,1.843,1.8417,1.8445572175289087
72,1.8961,1.9157,1.9372,1.8921344451764563
91,1.8486,1.8491,1.8496,1.8484661399387596
133,1.8426,1.841,1.8394,1.8430388389488732
96,1.8422,1.8404,1.8385,1.8427247758597702
