config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.0571,2.1471,2.2396,2.0555332615787973,0,1,1
2,2.1129,2.2166,2.3188,2.119254346983638,0,1,1
3,2.3614,2.566,2.7719,2.456762279122745,1,0,1
4,1.9818,2.0354,2.0891,1.975691803555911,0,0,0
5,2.0006,2.0584,2.1166,1.9954017964122064,1,1,2
6,1.969,2.0183,2.0684,1.9626587031027312,2,1,3
7,2.2384,2.3999,2.5645,2.278800823113396,1,0,1
8,2.571,2.8558,3.1488,2.833110560824516,0,0,0
9,2.1152,2.2136,2.313,2.12124178440423,0,0,0
10,2.2972,2.4774,2.6639,2.359436418782735,0,0,0
11,2.3758,2.6084,2.8505,2.493540855632107,0,0,0
12,2.0348,2.1095,2.1837,2.0313988140006622,0,0,0
13,2.2305,2.3752,2.5203,2.26440909159362,2,0,2
14,2.1431,2.2578,2.3729,2.154807368517343,0,0,0
15,2.3662,2.5961,2.8363,2.478201160958424,1,0,1
16,1.9228,1.9598,1.9994,1.9162078532609463,0,0,0
17,2.3547,2.5589,2.7656,2.44742460837353,0,0,0
18,2.0588,2.1366,2.2142,2.0576609745251853,0,0,0
19,2.0098,2.0796,2.1487,2.0044019209863984,1,1,2
20,2.0255,2.0934,2.1616,2.0215214388307365,0,0,0
21,2.492,2.7667,3.0533,2.699790010275929,0,0,0
22,2.1342,2.2506,2.3687,2.1445943340868334,0,1,1
23,2.102,2.2195,2.3429,2.1071193427229544,0,0,0
24,2.1673,2.2929,2.4183,2.184692485740287,0,0,0
25,1.9704,2.033,2.1013,1.962693994977189,0,0,0
26,2.0079,2.073,2.1389,2.0026263608749435,0,1,1
27,2.168,2.3035,2.4446,2.186738427342961,1,0,1
28,2.1376,2.2549,2.3732,2.1486807259857224,0,0,0
29,2.472,2.7546,3.056,2.677402473191948,0,0,0
30,2.7445,3.1055,3.4756,3.2709785250282244,0,0,0
31,1.9213,1.9737,2.0327,1.912045177048904,0,0,0
