config,dipole_l,dipole_m,dipole_h,muL
178,2.7029,3.072,3.4619,3.2219614545248816
188,2.3323,2.5347,2.7424,2.4162500033684102
26,2.3815,2.6085,2.8445,2.497535806206187
30,2.5977,2.9083,3.23,2.9145306103096646
169,2.558,2.8601,3.1798,2.837261722316618
158,2.3784,2.6051,2.8381,2.4935176395097844
22,2.452,2.7164,2.9897,2.6296815909551485
15,2.2335,2.4154,2.6064,2.2783854300484285
37,2.5412,2.8053,3.0728,2.761443340090438
47,2.2643,2.452,2.6489,2.319953801474142
7,2.2636,2.4301,2.6009,2.311729623441764
163,2.2314,2.3962,2.5669,2.270788225430535
173,2.4589,2.6745,2.8933,2.595244833404316
46,2.1977,2.3574,2.5281,2.227129028286361
148,2.21,2.3564,2.505,2.2398167102243534
57,2.2539,2.4102,2.5762,2.2954681651352167
65,2.2731,2.4779,2.6965,2.3377812020998583
44,2.5854,2.8882,3.2029,2.8822480551038265
12,2.5524,2.8556,3.1692,2.8303640373912966
121,2.3574,2.5993,2.867,2.47139001698647
197,2.4412,2.6693,2.8977,2.5822190196585573
40,2.1531,2.2889,2.4292,2.1690880605469665
60,2.4116,2.6579,2.9162,2.554083026919995
111,2.3512,2.5584,2.7709,2.444117702830694
155,2.4369,2.6842,2.9407,2.59153784985926
189,2.2459,2.4287,2.6184,2.294812531082905
154,2.4579,2.7154,2.9835,2.631212476643354
139,1.9975,2.0556,2.114,1.9920342343147568
174,2.408,2.6234,2.8417,2.5262948272494965
106,2.4649,2.7359,3.02,2.6549156716967923
25,2.4908,2.7434,3.015,2.672734052760205
141,2.2867,2.4663,2.6501,2.346079147357616
191,2.3463,2.5693,2.7988,2.4469722781550605
76,2.3765,2.5947,2.8172,2.4853761053360315
4,2.2187,2.3745,2.5369,2.2524282369596813
198,2.5783,2.8945,3.2227,2.8921330517026456
107,2.4034,2.6533,2.9135,2.5456357061164607
115,2.4062,2.6294,2.8583,2.529240025918141
187,2.4,2.6109,2.8222,2.512649682062921
100,2.4213,2.6607,2.9057,2.5631565443611133
42,2.3546,2.5769,2.813,2.456636840725002
144,2.2796,2.4547,2.6326,2.335378798517897
85,2.4146,2.6548,2.904,2.553800109736519
195,2.4332,2.6924,2.9664,2.5961240927113005
58,2.398,2.632,2.8746,2.5256541724932156
200,2.2984,2.4685,2.6425,2.356851668388509
88,2.3842,2.6039,2.829,2.496694295829098
116,2.4186,2.6458,2.886,2.548169249851439
184,2.4543,2.7086,2.9758,2.6224913749094174
165,2.5416,2.8197,3.1057,2.7792645820565656
159,2.1502,2.2658,2.3839,2.1630429540160567
175,2.5204,2.7924,3.0688,2.7401331420533475
110,2.4654,2.7178,2.9806,2.6370808778471457
117,2.3141,2.5223,2.738,2.394842471285201
69,2.4236,2.6461,2.8711,2.5530498362669762
152,2.3543,2.5816,2.8191,2.4600556331051138
92,2.448,2.6931,2.9462,2.6055624353013767
33,2.2951,2.4819,2.6722,2.360112401501849
72,2.5165,2.7949,3.0818,2.7415886717336075
91,2.0898,2.1931,2.3019,2.092517433546336
133,2.1635,2.2846,2.4077,2.179355561893209
96,2.1676,2.303,2.4432,2.1863023375078785
164,2.36,2.5766,2.8081,2.4601588904291405
135,2.4204,2.6396,2.8617,2.5460117558369806
112,2.282,2.4538,2.6268,2.3372925455600315
49,2.4618,2.7122,2.9679,2.630736243807716
77,2.3901,2.6339,2.8847,2.5223766182705405
64,2.187,2.3203,2.4527,2.2095069008446337
146,2.486,2.7814,3.0925,2.7145097195146097
104,2.4677,2.7296,2.9992,2.65041891216989
134,2.3161,2.514,2.7207,2.391964362920536
27,2.2314,2.4019,2.5772,2.2726510563747455
73,2.5234,2.8097,3.1074,2.761722864640272
28,2.1104,2.2203,2.3346,2.116424852023876
78,2.5177,2.7928,3.0784,2.7391345599486145
105,2.2451,2.4068,2.5702,2.287347929856891
29,2.606,2.9073,3.2162,2.9126009066722784
101,2.1908,2.3337,2.4809,2.2155859757349456
102,2.7434,3.1056,3.4795,3.2736897265359497
38,2.3379,2.5578,2.788,2.4329853550783618
186,2.2499,2.4047,2.5611,2.2910354813289286
1,2.4702,2.7345,3.0074,2.6564413723914058
143,2.4938,2.7443,2.9987,2.6769958075551274
177,2.3853,2.6033,2.8314,2.4962019448112476
123,2.2982,2.4834,2.6689,2.363852511260319
132,2.4712,2.7404,3.023,2.6623584040257366
68,2.4354,2.6814,2.9328,2.588866569117271
130,2.466,2.7154,2.9713,2.635599738150315
182,2.4933,2.7607,3.0448,2.6928128832333265
161,2.1972,2.34,2.4858,2.22340121602884
181,2.5822,2.8852,3.2013,2.877435481086679
56,2.4203,2.6596,2.9064,2.561342305446689
3,2.4534,2.6851,2.9197,2.6018365734697855
74,2.5562,2.8438,3.1386,2.814340577228269
151,2.3986,2.6176,2.8438,2.515482119302686
128,2.1391,2.2867,2.4493,2.153231165323215
118,2.4229,2.6683,2.93,2.568690751348753
125,2.1627,2.2936,2.4283,2.1798170773158025
153,2.1847,2.315,2.4461,2.2060250119965485
79,2.2421,2.4047,2.5741,2.2833045977154995
67,2.2249,2.3817,2.544,2.260446434905839
