config,dipole_l,dipole_m,dipole_h,muL,donors,acceptors,nHB
1,2.6291,2.9745,3.3363,3.03172306987151,1,1,2
2,2.0822,2.1881,2.3065,2.08384975288866,0,1,1
3,2.5648,2.8689,3.1906,2.85113910946611,0,0,0
4,2.4262,2.6365,2.8468,2.54740568034292,1,1,2
5,2.5004,2.7728,3.0533,2.71025832158312,0,0,0
6,2.3107,2.518,2.7345,2.38957472635679,1,1,2
7,2.5609,2.8516,3.1504,2.82588377592172,0,1,1
8,2.2339,2.3974,2.5636,2.27387361784495,0,1,1
9,2.6617,3.0003,3.3608,3.07574190557182,0,0,0
10,2.4621,2.7233,3.0026,2.63986357706666,0,0,0
11,2.4841,2.7389,3.0027,2.66677877339226,0,0,0
12,2.533,2.8128,3.1041,2.76805779261312,1,1,2
13,2.2902,2.4578,2.6291,2.34552418096554,1,1,2
14,2.37,2.5818,2.7983,2.47226346583243,0,0,0
15,2.3794,2.6095,2.8493,2.49672212044509,0,0,0
16,2.3038,2.4606,2.6133,2.35833995490451,0,1,1
17,2.4476,2.6697,2.8929,2.58576630345874,0,1,1
18,2.3936,2.6163,2.8464,2.51132879047458,0,0,0
19,2.5646,2.8698,3.1907,2.8525650915266,0,0,0
20,2.5361,2.8524,3.1815,2.82322945426851,0,1,1
21,2.545,2.7946,3.0481,2.74947906748256,0,1,1
22,2.5009,2.766,3.041,2.70242423008448,1,0,1
23,2.5056,2.7824,3.0729,2.72252595738854,1,1,2
24,2.7172,3.0663,3.4256,3.19306779308711,0,1,1
25,2.6518,3.0025,3.3809,3.08578765452196,2,1,3
26,2.2831,2.4363,2.5884,2.33145251019625,0,1,1
27,2.2106,2.3798,2.5579,2.24573275925675,1,1,2
28,2.2582,2.4333,2.6114,2.30823696309946,0,1,1
29,2.5232,2.8268,3.1451,2.78407911452818,1,1,2
30,2.3732,2.5883,2.8096,2.47849747780914,1,0,1
31,2.2312,2.3986,2.5756,2.27090101475637,0,1,1
32,2.5786,2.8747,3.187,2.86106974392739,0,0,0
33,2.6056,2.9107,3.2253,2.91816825795982,0,0,0
34,2.3383,2.5499,2.7697,2.42898815943225,1,1,2
35,2.41,2.6359,2.8658,2.53681578140768,0,1,1
36,2.45,2.7023,2.9636,2.61499231889325,1,0,1
37,2.2603,2.4215,2.5873,2.30568231542186,1,1,2
38,2.3502,2.5771,2.8119,2.45454573391114,0,0,0
39,2.4265,2.6704,2.9269,2.57315206890115,1,1,2
40,2.4846,2.7526,3.0396,2.6801951019137,1,0,1
41,2.2852,2.4771,2.6764,2.34899325544241,0,1,1
