config,dipole_l,dipole_m,dipole_h,muL
178,2.2998,2.5108,2.738,2.37579429939565
188,2.3487,2.5513,2.7578,2.43828897175416
26,2.2831,2.4363,2.5884,2.33145251019625
30,2.3732,2.5883,2.8096,2.47849747780914
169,2.5305,2.8044,3.0842,2.75740791463557
158,2.5623,2.8799,3.2131,2.86805946917079
22,2.5009,2.766,3.041,2.70242423008448
15,2.3794,2.6095,2.8493,2.49672212044509
37,2.2603,2.4215,2.5873,2.30568231542186
47,2.6566,3.0083,3.3735,3.09298368196156
7,2.5609,2.8516,3.1504,2.82588377592172
163,2.5304,2.7915,3.0599,2.74153636097894
173,2.4146,2.6529,2.8979,2.5526331306647
46,2.7583,3.1385,3.5374,3.35738307068041
148,2.4382,2.6786,2.9314,2.5867092138556
57,2.4013,2.6372,2.8829,2.53152786332943
65,2.4233,2.6615,2.9088,2.56437121317294
44,2.5832,2.8966,3.2233,2.89558139204464
12,2.533,2.8128,3.1041,2.76805779261312
121,2.7699,3.157,3.5635,3.40199740416435
197,2.2253,2.3643,2.5051,2.25640784119975
40,2.4846,2.7526,3.0396,2.6801951019137
60,2.4125,2.6543,2.9048,2.55220342092362
111,2.6658,3.0018,3.3479,3.0747283693771
155,2.4616,2.7003,2.9464,2.61897890909208
189,2.487,2.746,3.0137,2.67547605913926
154,2.4941,2.7573,3.0256,2.69093758258838
139,2.0727,2.1674,2.2655,2.07302201620423
174,2.4076,2.6475,2.8975,2.54349636921667
106,2.2707,2.4645,2.6672,2.33072403213596
25,2.6518,3.0025,3.3809,3.08578765452196
141,2.274,2.4657,2.6682,2.33388183863997
191,2.4928,2.7528,3.0169,2.68567300087661
76,2.3722,2.5816,2.7977,2.47331369260182
4,2.4262,2.6365,2.8468,2.54740568034292
198,2.3702,2.5689,2.7696,2.46460097943274
107,2.3193,2.5201,2.7317,2.39735287499708
115,2.5335,2.7994,3.0716,2.75198533107582
187,2.2082,2.39,2.5856,2.24555740085235
100,2.3452,2.5528,2.7706,2.43554901784941
42,2.5358,2.8438,3.1619,2.81081309460873
144,2.4707,2.7155,2.9671,2.63777143097752
85,2.4506,2.7303,3.0263,2.64202187481812
195,2.4346,2.6832,2.9427,2.5891317554421
58,2.6022,2.9193,3.2493,2.93283930467688
200,2.384,2.5946,2.809,2.49040738435823
88,2.2829,2.4614,2.6429,2.34094161647978
116,2.3635,2.5818,2.8055,2.46760482796717
184,2.7247,3.0861,3.4619,3.23902582162306
165,2.3763,2.5977,2.8254,2.48695211482073
159,2.4174,2.6598,2.9077,2.56018214322718
175,2.5038,2.8036,3.1203,2.74793521270537
110,2.7451,3.1228,3.5143,3.32093100038579
