config,dipole_l,dipole_m,dipole_h,muL
100,2.2293,2.3922,2.564,2.2672702404511784
101,2.5973,2.8941,3.2013,2.891737026977596
102,2.4354,2.6818,2.9339,2.5891736872176967
103,2.2177,2.4064,2.6054,2.260067241581969
104,2.2627,2.4194,2.577,2.3075276849326
105,2.1058,2.2109,2.3214,2.110837392782291
106,2.7315,3.0838,3.4525,3.2292086515335936
107,2.2752,2.4175,2.5595,2.317754365355906
108,2.3433,2.547,2.7549,2.431729280442381
109,2.5024,2.7688,3.047,2.7058654564478797
10,2.315,2.5025,2.6901,2.3866537370481846
110,2.5046,2.7834,3.0709,2.7240306963415564
111,2.2441,2.41,2.5841,2.286690537518374
112,2.2654,2.4403,2.6178,2.3173364801978953
113,2.3558,2.5666,2.7834,2.4523499114781973
114,2.3574,2.5642,2.7742,2.452485459817614
115,2.135,2.2609,2.3926,2.146341219194908
116,2.3834,2.6074,2.8423,2.497692649114563
117,2.189,2.3449,2.5093,2.2158057413125793
118,2.1531,2.3005,2.4592,2.1703311221564583
119,2.0517,2.134,2.2166,2.049667585697809
11,2.5495,2.8184,3.0924,2.7795525412371895
120,2.6792,3.0385,3.4187,3.1534694291910523
121,2.3767,2.6107,2.8561,2.4954627166712156
122,2.2829,2.4525,2.6241,2.33742182314419
123,2.6389,2.9429,3.2555,2.9694546954422503
124,2.1884,2.3179,2.452,2.2099378142764508
125,2.5048,2.804,3.1235,2.7483415762637327
126,2.3649,2.5876,2.8154,2.472459188484245
127,2.5398,2.8231,3.1126,2.7834734078606282
128,2.5809,2.8773,3.1808,2.8654285690357932
129,2.3769,2.6105,2.8523,2.4960120053323953
12,2.5938,2.9295,3.2794,2.951649461707205
130,2.3095,2.4964,2.6946,2.3775662718950596
131,2.2498,2.4205,2.597,2.2957251436154738
132,2.0597,2.146,2.2331,2.058489996295267
133,2.4597,2.6711,2.8771,2.5921642088148773
134,2.3801,2.5986,2.8279,2.4893674311678113
135,2.1427,2.2642,2.386,2.155158603560905
136,2.4515,2.6778,2.905,2.5947657123753913
137,2.45,2.695,2.9434,2.609060463832976
138,2.3495,2.5409,2.7405,2.432167517989507
139,2.3625,2.5852,2.8145,2.4689206359641775
13,2.3862,2.6037,2.8275,2.4977175612155835
140,2.4606,2.7029,2.9505,2.6212734039773573
141,2.5215,2.8274,3.1559,2.783778750744041
142,2.2009,2.3424,2.4866,2.2275957449062167
143,2.4377,2.6844,2.9405,2.5921072124260207
144,2.422,2.6798,2.9548,2.578098257413821
145,2.3798,2.6055,2.8393,2.4944303668135346
146,2.0767,2.1876,2.3003,2.0777027155275087
147,2.1907,2.3362,2.4851,2.2160968474116154
148,2.5172,2.7861,3.0746,2.7298320957630673
149,2.3528,2.549,2.7451,2.440556867702042
14,2.1995,2.3551,2.5173,2.228799581283294
150,2.4709,2.7358,3.0108,2.657872662124495
151,2.588,2.8833,3.1886,2.874818394238661
152,2.3628,2.5744,2.7913,2.462362690097509
153,2.2726,2.4366,2.6033,2.3222403442760817
154,2.6224,2.9275,3.2426,2.945057091186063
155,2.4597,2.712,2.9738,2.628900138613438
156,2.4813,2.7349,2.99,2.662582548727299
157,2.4761,2.7513,3.0386,2.676391453027681
158,2.3918,2.6178,2.8456,2.5122299737214413
159,2.4985,2.7537,3.0148,2.6885137966537695
15,2.3663,2.5995,2.8437,2.480481978134366
160,2.3468,2.5729,2.8136,2.4482177413905717
161,2.2916,2.4895,2.6974,2.359650018315808
162,2.4278,2.6669,2.9101,2.572304672591344
163,2.2682,2.4393,2.6157,2.3190768397157893
164,2.3694,2.5925,2.8232,2.4784565213082654
165,2.6246,2.936,3.2603,2.959595429280232
166,2.3538,2.5508,2.7506,2.4418916100805954
167,2.4193,2.6463,2.8737,2.5510927153958796
168,2.3594,2.5846,2.8172,2.4661797694498677
169,2.3544,2.5797,2.8102,2.459755069314772
16,2.2654,2.4494,2.6443,2.31970363531558
170,2.1374,2.2544,2.371,2.1485202624818056
171,2.4766,2.7648,3.0666,2.691623666752858
172,2.3044,2.5006,2.7025,2.376265313475562
173,2.4535,2.7125,2.9817,2.6263371067646526
174,2.5503,2.8247,3.1021,2.788005447925781
175,2.4919,2.7571,3.034,2.688985692305529
176,2.2778,2.4373,2.5941,2.3273761900816834
177,2.4561,2.7172,2.9907,2.6318613877873323
178,2.4224,2.6307,2.8409,2.540476945754624
179,2.3271,2.5338,2.75,2.411041241812336
17,2.5693,2.8673,3.1782,2.849359068739579
180,2.2073,2.3561,2.5076,2.2370782823047417
181,2.2783,2.4535,2.6333,2.333524406035545
182,2.6038,2.896,3.1993,2.8947553903420777
183,2.4458,2.6952,2.9525,2.606410879981932
184,2.1358,2.258,2.3855,2.146903143026382
185,2.4528,2.7127,2.9864,2.625616386914869
186,2.4372,2.6842,2.934,2.5927603771664494
187,2.3645,2.5771,2.7923,2.4657396558139895
188,2.3881,2.6215,2.862,2.5116604327882155
189,2.4409,2.6733,2.9175,2.583615477182684
18,2.4645,2.7073,2.9553,2.627286962804047
190,2.2136,2.3732,2.5435,2.246736613819451
191,2.2499,2.4268,2.6127,2.2975909483119468
192,2.4383,2.6923,2.9563,2.5995266295162347
193,2.3848,2.6077,2.84,2.499087840394208
194,2.1558,2.2838,2.412,2.1714467139591322
195,2.2141,2.349,2.4904,2.2414768365820152
196,2.3637,2.5988,2.8576,2.4759504754435384
197,2.5741,2.881,3.2022,2.870493703562649
198,2.5214,2.7998,3.0864,2.7490402014377002
199,2.3659,2.5944,2.8338,2.476730679469382
19,2.4281,2.6799,2.9372,2.5835745299030806
1,2.4592,2.717,2.9841,2.6336085301036074
200,2.3194,2.5068,2.7039,2.390819166215307
20,2.7312,3.0876,3.4584,3.2380183915531644
21,2.1501,2.2719,2.3973,2.163675664093041
