config,dipole_l,dipole_m,dipole_h,muL
178,2.4472,2.7017,2.9735,2.6116757763653204
188,2.0443,2.0916,2.137,2.0431024238892754
26,2.2711,2.4291,2.5879,2.3183788845879527
30,2.0505,2.168,2.3076,2.047609953736313
169,2.5192,2.7666,3.0134,2.710334404143474
158,2.3124,2.4752,2.6388,2.371565872296891
22,2.093,2.2119,2.3309,2.0968284338252685
15,2.0873,2.185,2.2851,2.089562335005025
37,2.213,2.3626,2.5178,2.2439304744855244
47,2.1952,2.3313,2.4675,2.2197858802528385
7,2.1484,2.2848,2.4287,2.163381850800177
163,1.8939,1.9078,1.9197,1.8914493597182722
173,2.3063,2.476,2.6481,2.3668219456617217
46,2.1136,2.2181,2.3228,2.119868059473091
148,2.2597,2.451,2.6509,2.315478441449432
57,1.8587,1.8673,1.8771,1.8566774470687717
65,2.2737,2.4496,2.6301,2.3279736451080075
44,2.1559,2.279,2.4045,2.1707223383140177
12,2.1421,2.2538,2.3652,2.153358524421085
121,2.0229,2.0977,2.1763,2.018346366851891
197,1.975,2.0215,2.0681,1.9693458696643942
40,2.2235,2.377,2.5343,2.2579853857905365
60,2.5324,2.8097,3.0988,2.7639278157803013
111,2.2037,2.3755,2.5583,2.2375409122287726
155,2.1222,2.232,2.3434,2.1300941397936377
189,2.1371,2.248,2.3577,2.147618313730735
154,2.5296,2.807,3.0931,2.7601398991382204
139,2.0387,2.1185,2.2005,2.035398653275169
174,2.313,2.5033,2.7008,2.3843612138861703
106,2.1627,2.3241,2.4929,2.1845580818068036
25,2.2053,2.3414,2.4776,2.2318718750254947
141,2.2287,2.3669,2.5063,2.260333889686332
191,2.2111,2.3622,2.5206,2.2418256470976785
76,2.5471,2.8514,3.1809,2.8225457873891604
4,2.1908,2.3283,2.4668,2.2147356048694995
198,2.2238,2.3756,2.5319,2.2578057206400954
107,2.3875,2.611,2.8428,2.503401005319095
115,2.307,2.4873,2.6701,2.3725536999323693
187,2.1935,2.3454,2.5035,2.2206449307706158
100,2.186,2.3726,2.5725,2.2184371183567686
42,2.3343,2.5265,2.7225,2.413541707460613
144,2.4389,2.7069,2.9908,2.612695830984779
85,2.2302,2.388,2.5491,2.267509403943929
195,2.0463,2.1203,2.1941,2.0439990587787054
58,2.0714,2.1545,2.2356,2.07190704347764
200,2.4216,2.6673,2.9227,2.568222503858861
88,2.4435,2.6873,2.9342,2.598781737178086
116,2.1008,2.2325,2.3781,2.1062512071631043
184,2.1355,2.2341,2.3319,2.1444431800349473
165,2.3039,2.4944,2.6932,2.372492280591076
159,2.3376,2.4916,2.6389,2.398442232619637
175,2.2478,2.4108,2.575,2.291192817213004
110,2.1662,2.3016,2.4416,2.184647050454808
117,2.3383,2.5733,2.8165,2.4431350009576582
69,2.0324,2.1152,2.2014,2.0283056351425928
152,2.0989,2.2045,2.3133,2.1030316468601407
92,1.8841,1.9036,1.9253,1.8799311695509406
33,2.0565,2.1498,2.2463,2.05480014593784
72,2.4073,2.6812,2.9666,2.571885597029713
91,2.4686,2.728,3.0053,2.6476034937753172
133,2.1622,2.2939,2.4299,2.1793154808580693
96,2.3857,2.5974,2.8182,2.4925517211106585
164,2.2709,2.4435,2.6224,2.322917390159028
135,2.5646,2.8482,3.1386,2.821713483460607
112,2.113,2.2087,2.3033,2.1187694690722307
49,2.092,2.1892,2.2862,2.0949396214395097
77,2.3907,2.6091,2.8312,2.504902637146083
64,2.3598,2.5973,2.8431,2.4748294328558256
146,2.2382,2.4291,2.6418,2.2858194230355213
104,2.2644,2.4334,2.6052,2.3138439691336132
134,1.9461,1.9918,2.0408,1.9391735277807571
27,2.2711,2.4631,2.6669,2.3301024402365837
73,2.3505,2.5625,2.7777,2.4464394804907075
28,2.054,2.1444,2.2382,2.052062821050777
78,2.5285,2.8084,3.0986,2.7614654423398606
105,2.1705,2.3246,2.4812,2.1932493087336797
29,2.1346,2.2781,2.4287,2.1477444979336147
101,2.0444,2.1189,2.1961,2.041906097055541
102,2.0292,2.1209,2.2178,2.024270815595035
38,2.1766,2.3082,2.4413,2.1965979473757735
186,2.2509,2.4491,2.6556,2.3066621938923393
1,2.2803,2.5005,2.7384,2.353711044881478
143,2.0819,2.1808,2.2822,2.083470575099903
177,2.4853,2.808,3.1433,2.748865688919437
123,2.3531,2.5643,2.7846,2.4484585684559814
